city_name,Year,"Murders (per 100,000)","Rapes (per 100,000)","Robberies (per 100,000)","Assaults (per 100,000)","Burglaries (per 100,000)","Thefts (per 100,000)","Auto thefts (per 100,000)","Arson (per 100,000)",City-Data.com crime index
3907,"Norfolk city, Virginia",2007,22.4,46.5,402.8,397.5,756.9,3941.0,452.4,17.6,529.1
3908,"Norfolk city, Virginia",2008,12.3,39.6,447.1,339.5,800.2,3945.0,477.7,25.1,510.4
3909,"Norfolk city, Virginia",2009,17.9,48.1,276.9,341.1,900.5,4355.0,413.4,19.6,495.8
3910,"Norfolk city, Virginia",2010,14.0,38.7,245.1,299.4,890.4,4167.0,379.7,21.0,451.8
3911,"Norfolk city, Virginia",2011,11.8,33.8,256.4,279.2,920.6,3768.0,319.1,15.5,424.1
3912,"Norfolk city, Virginia",2012,13.9,33.4,200.2,300.0,923.3,3455.0,299.6,23.6,401.3
3913,"Norfolk city, Virginia",2013,11.7,56.6,168.2,342.5,824.5,3256.0,311.4,17.4,400.6
3914,"Norfolk city, Virginia",2014,12.5,51.0,158.7,297.9,531.4,3188.0,204.4,10.1,354.2
3915,"Norfolk city, Virginia",2015,11.4,48.1,185.4,303.2,448.7,3086.0,157.3,11.4,345.0
3916,"Norfolk city, Virginia",2016,18.3,54.9,199.0,387.0,474.1,3230.0,219.3,8.1,397.6
3917,"Norfolk city, Virginia",2017,13.9,60.4,151.7,336.1,472.3,2996.0,294.9,3.7,365.3
3918,"Norfolk city, Virginia",2018,15.1,52.8,131.8,271.7,288.1,2870.0,322.5,5.7,327.2
3919,"Norfolk city, Virginia",2019,15.2,58.5,129.3,348.0,346.4,2798.0,330.3,3.3,348.3
3920,"Norfolk city, Virginia",2020,20.2,42.5,106.8,466.8,214.0,2178.0,325.8,2.9,327.9
3921,"Richmond city, Virginia",2007,28.2,28.2,505.8,397.8,970.9,3039.0,674.7,25.5,553.6
3922,"Richmond city, Virginia",2008,15.0,25.5,390.6,364.1,898.0,2680.0,517.3,25.5,451.9
3923,"Richmond city, Virginia",2009,19.2,19.2,421.2,355.7,772.0,2893.0,486.1,35.9,459.9
3924,"Richmond city, Virginia",2010,20.6,20.1,360.4,340.3,874.1,2908.0,427.0,21.1,445.0
3925,"Richmond city, Virginia",2011,17.4,21.8,327.1,326.1,914.1,2832.0,451.0,28.1,429.0
3926,"Richmond city, Virginia",2012,21.2,20.2,304.1,305.1,978.8,2963.0,450.0,24.5,433.8
3927,"Richmond city, Virginia",2013,17.4,20.7,294.1,290.4,855.6,2804.0,444.5,23.5,405.2
3928,"Richmond city, Virginia",2014,19.8,19.8,262.1,281.4,779.7,2767.0,340.5,20.3,383.0
3929,"Richmond city, Virginia",2015,19.5,34.9,221.5,250.0,728.7,2811.0,396.7,24.0,378.5
3930,"Richmond city, Virginia",2016,25.6,36.0,238.7,268.4,633.9,2512.0,485.5,23.8,389.0
3931,"Richmond city, Virginia",2017,29.2,32.7,214.4,266.1,569.3,2648.0,426.5,20.8,381.9
3932,"Richmond city, Virginia",2018,23.1,34.8,186.1,276.2,488.9,2844.0,508.9,21.7,373.7
3933,"Richmond city, Virginia",2019,24.3,20.8,166.9,252.3,427.8,2705.0,369.7,19.1,333.4
3934,"Richmond city, Virginia",2020,28.3,8.6,117.4,194.6,330.4,2329.0,261.8,21.9,274.8
3935,"Virginia Beach city, Virginia",2007,3.7,19.5,126.6,98.9,496.6,2372.0,135.3,39.2,221.2
3936,"Virginia Beach city, Virginia",2008,3.2,16.8,121.8,97.7,444.3,2322.0,148.1,31.1,211.8
3937,"Virginia Beach city, Virginia",2009,4.4,15.1,102.7,83.2,468.4,2479.0,129.8,24.8,210.6
3938,"Virginia Beach city, Virginia",2010,3.2,12.1,97.9,76.5,494.1,2398.0,150.7,30.8,203.3
3939,"Virginia Beach city, Virginia",2011,3.4,14.7,93.4,65.4,461.4,2192.0,102.0,30.0,187.7
3940,"Virginia Beach city, Virginia",2012,4.7,12.7,73.1,77.3,351.7,2169.0,107.9,27.7,176.9
3941,"Virginia Beach city, Virginia",2013,3.8,32.6,67.7,59.7,312.6,2089.0,99.2,22.0,179.2
3942,"Virginia Beach city, Virginia",2014,3.8,25.5,55.4,63.2,233.0,1873.0,81.1,13.3,154.9
3943,"Virginia Beach city, Virginia",2015,4.2,26.5,59.6,51.9,211.4,1907.0,96.7,21.0,156.7
3944,"Virginia Beach city, Virginia",2016,4.6,29.4,58.7,62.2,191.2,1879.0,112.6,15.5,160.4
3945,"Virginia Beach city, Virginia",2017,3.1,22.7,60.1,52.6,166.4,1673.0,101.7,11.2,139.5
3946,"Virginia Beach city, Virginia",2018,3.5,20.2,38.8,65.6,131.3,1485.0,128.2,9.5,126.9
3947,"Virginia Beach city, Virginia",2019,6.7,17.6,43.0,62.4,118.5,1525.0,129.6,9.6,132.5
3948,"Virginia Beach city, Virginia",2020,3.8,13.3,27.5,54.1,110.7,1263.0,138.4,6.0,106.6
3949,"Bellevue city, Washington",2007,0.0,24.4,51.3,40.3,490.0,2649.0,374.8,16.8,213.2
3950,"Bellevue city, Washington",2008,0.0,26.9,58.8,51.4,561.0,2717.0,224.6,14.7,215.4
3951,"Bellevue city, Washington",2009,1.6,20.0,48.8,59.2,496.6,2519.0,143.1,12.8,192.6
3952,"Bellevue city, Washington",2010,0.0,8.2,48.2,56.4,536.9,2374.0,169.2,25.3,178.4
3953,"Bellevue city, Washington",2011,0.8,18.5,46.7,46.7,488.4,2233.0,126.3,20.1,173.4
3954,"Bellevue city, Washington",2012,1.6,20.6,53.2,52.4,543.6,2102.0,134.1,19.0,179.0
3955,"Bellevue city, Washington",2013,0.8,15.7,37.6,43.9,538.9,2360.0,194.2,18.0,181.8
3956,"Bellevue city, Washington",2014,1.5,18.5,48.0,38.4,465.1,2704.0,231.8,10.3,199.0
3957,"Bellevue city, Washington",2015,1.4,14.4,43.3,52.7,574.6,2412.0,159.5,15.9,187.5
3958,"Bellevue city, Washington",2016,0.0,9.8,42.9,45.0,616.6,2440.0,210.9,9.1,187.4
3959,"Bellevue city, Washington",2017,0.0,18.8,39.7,47.3,413.4,2285.0,212.2,9.0,173.7
3960,"Bellevue city, Washington",2018,0.0,20.4,56.5,59.2,364.2,2333.0,253.2,8.2,184.2
3961,"Bellevue city, Washington",2019,0.7,20.0,50.6,53.3,285.0,2335.0,226.4,2.0,174.6
3962,"Bellevue city, Washington",2020,2.7,12.6,45.2,55.8,396.6,2418.0,191.3,8.6,179.9
3963,"Everett city, Washington",2007,7.1,61.7,211.4,290.4,1421.0,5520.0,1900.0,19.2,657.3
3964,"Everett city, Washington",2008,1.0,77.1,226.3,288.2,1269.0,5183.0,1200.0,18.3,581.4
3965,"Everett city, Washington",2009,2.0,51.8,267.2,298.7,1117.0,5151.0,791.4,15.2,532.9
3966,"Everett city, Washington",2010,4.9,73.8,175.7,265.0,964.9,5374.0,1109.0,28.2,545.6
3967,"Everett city, Washington",2011,4.8,46.8,136.7,241.8,1111.0,5175.0,884.0,25.8,491.9
3968,"Everett city, Washington",2012,0.9,43.7,172.8,239.3,1106.0,4065.0,921.0,27.5,450.2
3969,"Everett city, Washington",2013,1.0,40.0,182.6,197.9,1074.0,4473.0,983.6,18.1,461.0
3970,"Everett city, Washington",2014,1.9,40.6,127.5,173.7,1131.0,4400.0,1028.0,17.0,446.7
3971,"Everett city, Washington",2015,4.6,40.9,137.5,210.0,904.0,4025.0,847.3,30.7,417.3
3972,"Everett city, Washington",2016,0.9,58.7,135.8,254.2,871.7,3397.0,878.1,22.0,407.5
3973,"Everett city, Washington",2017,4.5,59.1,118.1,284.4,788.8,3018.0,853.3,11.8,392.9
3974,"Everett city, Washington",2018,4.5,53.1,99.9,185.4,590.5,2792.0,846.2,10.8,339.3
3975,"Everett city, Washington",2019,5.3,39.2,77.5,187.0,442.6,2370.0,723.1,11.6,286.3
3976,"Everett city, Washington",2020,3.6,32.9,87.2,213.4,458.0,2167.0,625.2,11.6,271.0
3977,"Kent city, Washington",2007,4.8,76.3,207.3,337.2,1281.0,3324.0,1201.0,34.6,518.9
3978,"Kent city, Washington",2008,2.4,98.9,201.3,336.6,1309.0,3180.0,982.7,27.1,508.9
3979,"Kent city, Washington",2009,1.2,97.2,213.4,289.2,981.5,2822.0,724.3,17.8,441.5
3980,"Kent city, Washington",2010,2.2,72.5,169.9,297.6,1102.0,2884.0,845.1,24.9,432.9
3981,"Kent city, Washington",2011,1.1,63.9,223.7,326.0,1303.0,3172.0,840.6,19.2,470.9
3982,"Kent city, Washington",2012,1.6,55.7,158.9,228.5,1015.0,2756.0,707.6,12.3,379.1
3983,"Kent city, Washington",2013,1.6,46.6,128.7,80.4,853.2,2955.0,701.2,20.9,329.2
3984,"Kent city, Washington",2014,2.4,52.4,127.9,104.9,825.7,3378.0,780.4,15.9,361.4
3985,"Kent city, Washington",2015,3.9,49.5,113.2,99.8,711.1,3351.0,791.3,15.7,348.5
3986,"Kent city, Washington",2016,4.7,52.1,128.3,106.5,824.2,3916.0,1116.0,13.2,414.4
3987,"Kent city, Washington",2017,5.4,55.0,157.4,143.4,734.9,3618.0,1011.0,13.2,407.8
3988,"Kent city, Washington",2018,4.6,77.8,149.4,121.7,657.6,3047.0,885.5,10.8,379.3
3989,"Kent city, Washington",2019,3.1,76.3,184.7,112.2,575.6,2748.0,648.8,11.5,347.2
3990,"Kent city, Washington",2020,6.0,58.3,137.4,149.4,787.3,2523.0,717.8,11.2,343.1
3991,"Renton city, Washington",2007,1.7,43.6,172.7,197.8,1135.0,4528.0,1133.0,18.4,480.8
3992,"Renton city, Washington",2008,3.3,40.6,211.3,247.0,1313.0,4292.0,1121.0,26.0,505.1
3993,"Renton city, Washington",2009,3.1,50.3,239.0,201.3,1258.0,4782.0,756.3,11.0,498.3
3994,"Renton city, Washington",2010,0.0,41.8,123.2,143.0,931.5,2940.0,653.3,7.7,334.0
3995,"Renton city, Washington",2011,1.1,35.7,124.5,154.8,992.9,2976.0,604.2,8.7,335.9
3996,"Renton city, Washington",2012,2.1,30.9,122.7,151.5,963.5,3284.0,663.7,12.8,348.0
3997,"Renton city, Washington",2013,3.1,30.0,104.5,127.3,890.8,3527.0,706.6,14.5,347.0
3998,"Renton city, Washington",2014,4.1,24.4,85.5,119.1,752.2,3735.0,836.7,11.2,346.1
3999,"Renton city, Washington",2015,4.0,41.0,100.0,155.0,1176.0,3722.0,904.9,6.0,405.4
4000,"Renton city, Washington",2016,3.9,35.3,143.3,152.1,818.4,3801.0,1041.0,26.5,402.1
4001,"Renton city, Washington",2017,2.9,47.8,110.3,164.9,592.4,3558.0,864.6,13.7,363.1
4002,"Renton city, Washington",2018,4.9,55.5,107.1,162.5,545.0,3379.0,902.2,13.6,364.2
4003,"Renton city, Washington",2019,1.9,49.3,106.3,165.3,446.6,2867.0,797.5,9.7,318.0
4004,"Renton city, Washington",2020,5.8,36.0,105.0,191.5,484.2,2978.0,759.3,10.7,324.0
4005,"Seattle city, Washington",2007,4.1,15.4,260.1,347.1,1023.0,3793.0,988.2,31.3,470.3
4006,"Seattle city, Washington",2008,4.8,21.1,269.5,280.9,1087.0,3786.0,614.5,13.2,440.3
4007,"Seattle city, Washington",2009,3.7,16.9,297.4,322.8,1113.0,4165.0,545.4,25.9,462.8
4008,"Seattle city, Washington",2010,3.1,15.8,234.8,323.8,1060.0,3825.0,567.3,20.7,426.6
4009,"Seattle city, Washington",2011,3.2,16.2,229.4,343.9,1101.0,3492.0,550.0,13.6,417.7
4010,"Seattle city, Washington",2012,4.0,19.6,229.1,350.6,1056.0,3517.0,582.7,12.3,423.7
4011,"Seattle city, Washington",2013,2.8,24.0,249.2,309.0,1151.0,3773.0,671.0,14.0,446.5
4012,"Seattle city, Washington",2014,3.9,23.2,236.2,340.4,1074.0,4241.0,831.2,11.5,476.6
4013,"Seattle city, Washington",2015,3.5,20.5,224.1,350.2,1121.0,3832.0,567.5,13.5,437.8
4014,"Seattle city, Washington",2016,2.4,37.4,221.2,353.1,1095.0,3805.0,589.5,14.6,447.8
4015,"Seattle city, Washington",2017,3.3,35.2,207.5,373.6,1071.0,3629.0,500.7,20.1,432.0
4016,"Seattle city, Washington",2018,3.4,39.3,221.6,412.4,1075.0,3530.0,543.9,14.3,447.1
4017,"Seattle city, Washington",2019,3.9,53.4,202.7,394.7,1008.0,3361.0,510.4,14.0,436.1
4018,"Seattle city, Washington",2020,6.7,39.0,190.7,389.9,1351.0,2885.0,636.5,27.0,440.8
4019,"Spokane city, Washington",2007,6.1,44.4,208.8,407.5,1097.0,3625.0,1015.0,44.4,494.8
4020,"Spokane city, Washington",2008,6.5,46.7,228.3,389.6,1126.0,3582.0,763.3,28.8,479.8
4021,"Spokane city, Washington",2009,3.4,37.0,218.3,367.1,1264.0,4368.0,856.0,36.5,507.1
4022,"Spokane city, Washington",2010,2.9,38.3,206.8,360.0,1368.0,4870.0,961.6,21.5,537.9
4023,"Spokane city, Washington",2011,1.9,39.6,228.1,345.0,1428.0,4822.0,837.9,33.9,532.7
4024,"Spokane city, Washington",2012,6.1,38.2,253.1,347.8,1804.0,5939.0,987.4,20.7,631.1
4025,"Spokane city, Washington",2013,5.2,43.4,247.2,355.6,1856.0,6373.0,1093.0,28.2,662.8
4026,"Spokane city, Washington",2014,4.7,55.4,197.1,290.5,1595.0,5902.0,1062.0,26.5,603.8
4027,"Spokane city, Washington",2015,5.6,55.9,156.6,304.2,1324.0,5363.0,820.9,22.1,536.8
4028,"Spokane city, Washington",2016,3.7,86.9,143.0,364.4,1238.0,5522.0,930.7,16.8,574.7
4029,"Spokane city, Washington",2017,2.8,117.5,106.0,409.6,1025.0,5421.0,801.6,23.0,565.9
4030,"Spokane city, Washington",2018,5.0,169.1,136.1,497.2,981.6,5355.0,767.6,20.6,629.9
4031,"Spokane city, Washington",2019,2.7,108.4,141.1,442.3,792.5,4568.0,586.1,20.9,508.1
4032,"Spokane city, Washington",2020,8.5,83.7,125.3,382.5,780.7,3877.0,493.5,47.0,447.2
4033,"Spokane Valley city, Washington",2007,0.0,17.9,66.7,260.9,573.1,2332.0,492.1,29.8,259.3
4034,"Spokane Valley city, Washington",2008,1.2,29.2,77.1,208.1,742.2,2763.0,496.8,33.9,292.7
4035,"Spokane Valley city, Washington",2009,1.2,21.9,72.6,209.8,710.0,2758.0,291.6,19.6,266.9
4036,"Spokane Valley city, Washington",2010,3.3,49.0,63.5,68.0,932.5,3316.0,460.1,7.8,313.3
4037,"Spokane Valley city, Washington",2011,0.0,24.1,63.6,104.2,1006.0,3963.0,516.7,18.6,329.5
4038,"Spokane Valley city, Washington",2012,1.1,34.0,73.5,106.4,975.2,3822.0,473.9,36.2,331.8
4039,"Spokane Valley city, Washington",2013,1.1,38.5,89.2,125.5,1058.0,4252.0,539.4,12.1,372.2
4040,"Spokane Valley city, Washington",2014,3.3,41.6,94.1,186.0,1094.0,4136.0,508.9,15.3,388.0
4041,"Spokane Valley city, Washington",2015,0.0,41.2,79.2,134.6,921.3,3799.0,465.5,31.5,337.3
4042,"Spokane Valley city, Washington",2016,5.2,57.3,69.8,150.1,950.8,4079.0,491.0,12.5,376.3
4043,"Spokane Valley city, Washington",2017,2.1,53.4,40.0,128.3,622.0,3541.0,448.5,5.1,305.5
4044,"Spokane Valley city, Washington",2018,1.0,78.8,59.6,210.1,493.8,3376.0,363.6,3.0,323.6
4045,"Spokane Valley city, Washington",2019,1.0,38.6,81.2,188.2,481.3,3602.0,347.6,4.0,300.4
4046,"Spokane Valley city, Washington",2020,2.9,27.4,75.2,228.6,675.0,3262.0,332.1,10.7,300.3
4047,"Tacoma city, Washington",2007,6.1,73.1,329.1,640.9,1338.0,4583.0,1698.0,45.7,710.4
4048,"Tacoma city, Washington",2008,8.1,74.2,316.5,621.3,1470.0,4824.0,1382.0,38.1,701.2
4049,"Tacoma city, Washington",2009,4.0,74.9,328.0,579.6,1471.0,4767.0,848.4,38.5,643.9
4050,"Tacoma city, Washington",2010,7.1,73.1,269.7,509.1,1460.0,3921.0,1029.0,33.3,596.6
4051,"Tacoma city, Washington",2011,5.0,63.0,221.3,460.5,1350.0,3605.0,1056.0,39.7,542.0
4052,"Tacoma city, Washington",2012,5.9,48.9,242.3,507.8,1480.0,4006.0,966.2,35.5,566.3
4053,"Tacoma city, Washington",2013,4.9,71.3,258.8,534.9,1523.0,4052.0,998.4,44.3,600.1
4054,"Tacoma city, Washington",2014,6.4,68.4,249.1,474.3,1531.0,3695.0,1015.0,32.7,573.2
4055,"Tacoma city, Washington",2015,5.8,73.0,234.4,507.5,1238.0,4125.0,982.7,33.8,572.1
4056,"Tacoma city, Washington",2016,6.2,77.7,257.2,613.1,1155.0,4158.0,1251.0,37.2,621.6
4057,"Tacoma city, Washington",2017,4.7,81.5,188.8,537.7,971.9,3635.0,978.9,29.0,530.5
4058,"Tacoma city, Washington",2018,7.9,98.3,233.2,537.4,886.5,3512.0,869.8,41.7,543.9
4059,"Tacoma city, Washington",2019,7.8,77.7,193.9,573.1,812.3,3696.0,777.0,41.6,517.4
4060,"Tacoma city, Washington",2020,12.7,57.7,197.6,575.1,902.7,3619.0,985.4,60.9,532.7
4061,"Vancouver city, Washington",2007,4.3,73.3,103.0,220.4,623.9,2844.0,602.8,36.6,347.9
4062,"Vancouver city, Washington",2008,0.0,64.2,107.6,198.1,514.8,2597.0,738.5,37.3,322.2
4063,"Vancouver city, Washington",2009,3.6,70.8,95.7,227.1,536.5,2518.0,544.4,29.7,319.9
4064,"Vancouver city, Washington",2010,0.0,69.2,106.9,238.6,580.4,2894.0,570.5,29.7,337.2
4065,"Vancouver city, Washington",2011,5.5,62.1,112.6,205.1,578.1,2817.0,528.2,20.1,330.8
4066,"Vancouver city, Washington",2012,3.0,43.3,103.4,206.2,627.5,2610.0,655.7,28.2,313.7
4067,"Vancouver city, Washington",2013,1.2,44.4,87.7,222.8,604.7,2372.0,586.1,21.6,292.9
4068,"Vancouver city, Washington",2014,4.1,53.4,90.1,196.2,486.7,2145.0,486.7,27.9,276.1
4069,"Vancouver city, Washington",2015,1.2,65.5,80.1,245.5,551.2,2187.0,509.1,40.3,294.6
4070,"Vancouver city, Washington",2016,0.0,66.3,84.6,234.4,491.7,2096.0,575.7,28.6,289.7
4071,"Vancouver city, Washington",2017,5.1,82.5,68.4,205.8,422.9,2067.0,601.0,29.4,298.2
4072,"Vancouver city, Washington",2018,1.7,86.7,87.8,292.8,448.2,2248.0,606.5,29.3,327.5
4073,"Vancouver city, Washington",2019,1.6,111.9,100.0,268.1,480.5,2328.0,436.7,19.5,338.0
4074,"Vancouver city, Washington",2020,2.7,73.5,89.6,308.4,571.2,2386.0,641.5,32.7,339.4
4075,"Green Bay city, Wisconsin",2007,2.0,67.0,89.0,458.0,564.9,2094.0,184.0,11.0,313.9
4076,"Green Bay city, Wisconsin",2008,2.0,75.6,103.5,318.3,647.6,2291.0,152.2,16.9,308.3
4077,"Green Bay city, Wisconsin",2009,1.0,65.5,86.3,316.4,631.7,1964.0,124.0,27.8,276.2
4078,"Green Bay city, Wisconsin",2010,1.9,51.9,64.4,237.4,545.9,1842.0,105.7,5.8,232.5
4079,"Green Bay city, Wisconsin",2011,2.9,59.3,50.7,306.2,482.3,1884.0,103.3,8.6,247.0
4080,"Green Bay city, Wisconsin",2012,2.8,43.4,83.0,362.0,622.2,2095.0,103.7,14.1,273.3
4081,"Green Bay city, Wisconsin",2013,1.9,49.5,75.2,353.0,548.0,1908.0,95.1,15.2,258.8
4082,"Green Bay city, Wisconsin",2014,2.9,50.5,60.0,383.9,386.7,1737.0,81.0,11.4,243.9
4083,"Green Bay city, Wisconsin",2015,1.9,60.9,57.1,296.8,355.8,1693.0,86.6,12.4,228.6
4084,"Green Bay city, Wisconsin",2016,3.8,75.9,69.2,332.9,403.0,1705.0,82.5,8.5,258.6
4085,"Green Bay city, Wisconsin",2017,0.0,77.8,62.7,340.8,306.7,1659.0,83.5,18.0,243.7
4086,"Green Bay city, Wisconsin",2018,0.9,76.9,53.2,332.4,238.4,1382.0,95.9,6.6,225.5
4087,"Green Bay city, Wisconsin",2019,2.9,77.1,46.7,380.0,233.4,1297.0,118.1,9.5,235.1
4088,"Green Bay city, Wisconsin",2020,5.7,67.8,43.0,410.9,196.8,1222.0,109.9,11.5,232.3
4089,"Madison city, Wisconsin",2007,3.5,25.3,159.3,181.9,913.6,2511.0,225.0,30.2,293.9
4090,"Madison city, Wisconsin",2008,4.3,21.6,159.1,200.2,881.4,2474.0,215.4,40.2,291.6
4091,"Madison city, Wisconsin",2009,1.7,11.9,155.2,194.9,649.6,2565.0,147.6,37.1,258.4
4092,"Madison city, Wisconsin",2010,0.9,37.7,140.2,223.8,706.2,2584.0,157.8,32.2,284.2
4093,"Madison city, Wisconsin",2011,3.0,33.7,116.1,197.2,614.8,2629.0,147.3,24.3,267.2
4094,"Madison city, Wisconsin",2012,1.3,48.4,101.5,226.9,674.1,2488.0,106.9,18.9,272.4
4095,"Madison city, Wisconsin",2013,2.1,31.3,122.1,209.5,569.8,2514.0,104.7,20.6,256.5
4096,"Madison city, Wisconsin",2014,2.0,35.0,91.9,215.2,460.6,2283.0,100.1,4.1,234.3
4097,"Madison city, Wisconsin",2015,2.4,49.4,88.0,218.2,481.4,2197.0,100.1,2.8,244.0
4098,"Madison city, Wisconsin",2016,3.2,50.4,93.2,184.4,402.2,2201.0,147.9,7.5,239.5
4099,"Madison city, Wisconsin",2017,4.7,37.9,82.9,250.1,362.3,2133.0,168.8,3.9,238.8
4100,"Madison city, Wisconsin",2018,1.9,44.5,86.7,258.1,407.4,1978.0,203.5,6.2,241.0
4101,"Madison city, Wisconsin",2019,1.5,44.0,82.7,234.6,401.5,1867.0,209.0,3.4,229.5
4102,"Madison city, Wisconsin",2020,3.8,28.2,62.8,225.7,497.5,2035.0,246.6,5.7,230.1
4103,"Milwaukee city, Wisconsin",2007,18.3,41.2,617.0,729.7,1086.0,4259.0,1354.0,60.9,755.3
4104,"Milwaukee city, Wisconsin",2008,11.8,34.0,538.8,645.0,1056.0,3943.0,1087.0,53.0,660.1
4105,"Milwaukee city, Wisconsin",2009,11.9,33.6,525.4,530.7,1087.0,3878.0,804.7,59.2,610.1
4106,"Milwaukee city, Wisconsin",2010,16.0,33.0,494.8,521.5,1043.0,3570.0,727.8,41.9,585.0
4107,"Milwaukee city, Wisconsin",2011,14.4,34.3,517.4,544.8,1185.0,3185.0,763.3,45.5,591.8
4108,"Milwaukee city, Wisconsin",2012,15.5,39.0,516.7,752.1,1174.0,3102.0,802.8,51.6,638.2
4109,"Milwaukee city, Wisconsin",2013,17.3,66.7,546.6,733.2,1080.0,2686.0,729.9,48.8,640.1
4110,"Milwaukee city, Wisconsin",2014,14.3,66.0,592.1,812.3,990.9,2489.0,1109.0,46.6,679.1
4111,"Milwaukee city, Wisconsin",2015,24.3,72.6,624.9,875.2,913.9,2126.0,1230.0,37.3,716.7
4112,"Milwaukee city, Wisconsin",2016,23.5,79.5,547.3,883.2,976.5,2059.0,1029.0,51.8,684.4
4113,"Milwaukee city, Wisconsin",2017,20.0,72.9,490.4,1014.0,927.6,1941.0,924.8,52.6,664.7
4114,"Milwaukee city, Wisconsin",2018,16.8,88.1,384.1,937.3,720.9,1513.0,776.3,42.3,579.9
4115,"Milwaukee city, Wisconsin",2019,16.4,77.2,324.9,930.1,611.4,1374.0,586.7,33.5,522.8
4116,"Milwaukee city, Wisconsin",2020,32.4,73.2,326.8,1164.0,578.5,1388.0,761.8,48.7,611.3
4117,"San Angelo city, Texas",2007,1.1,54.4,54.4,302.4,1081.0,3817.0,263.9,22.7,372.0
4118,"San Angelo city, Texas",2008,6.6,70.5,72.7,259.0,1166.0,3568.0,261.2,26.4,388.5
4119,"San Angelo city, Texas",2009,8.7,71.5,47.7,267.7,1092.0,3387.0,175.6,16.3,368.4
4120,"San Angelo city, Texas",2010,1.1,52.6,53.6,192.1,1136.0,3241.0,169.5,17.2,321.5
4121,"San Angelo city, Texas",2011,0.0,34.7,44.1,184.9,858.5,2857.0,146.1,15.8,264.0
4122,"San Angelo city, Texas",2012,4.2,38.6,36.5,219.9,775.3,2702.0,148.0,9.4,268.3
4123,"San Angelo city, Texas",2013,2.1,63.1,22.8,191.4,722.1,2856.0,193.5,12.4,280.0
4124,"San Angelo city, Texas",2014,4.1,49.8,38.6,239.6,831.7,2846.0,245.7,12.2,299.2
4125,"San Angelo city, Texas",2015,3.0,63.8,29.9,264.1,754.3,3150.0,255.1,18.9,318.0
4126,"San Angelo city, Texas",2016,5.9,56.9,53.0,248.4,869.7,3796.0,275.8,12.8,357.7
4127,"San Angelo city, Texas",2017,2.9,79.5,39.2,163.8,786.8,3363.0,268.8,9.8,325.1
4128,"San Angelo city, Texas",2018,2.0,78.2,50.5,239.4,585.7,2596.0,236.4,3.0,293.2
4129,"San Angelo city, Texas",2019,5.9,72.2,31.7,274.1,515.5,2432.0,228.5,7.9,285.6
4130,"San Angelo city, Texas",2020,6.9,63.8,40.3,239.5,466.3,2201.0,316.1,15.7,270.8
4131,"Kenosha city, Wisconsin",2007,2.1,47.4,148.5,170.1,793.8,2441.0,265.0,6.2,295.0
4132,"Kenosha city, Wisconsin",2008,3.1,41.2,133.0,176.3,608.4,2189.0,213.5,10.3,261.6
4133,"Kenosha city, Wisconsin",2009,4.1,36.9,104.4,131.1,607.2,2351.0,131.1,12.3,242.3
4134,"Kenosha city, Wisconsin",2010,2.0,41.3,89.7,139.1,606.7,2257.0,128.0,9.1,234.8
4135,"Kenosha city, Wisconsin",2011,0.0,50.2,99.3,130.5,568.0,2337.0,136.5,9.0,240.2
4136,"Kenosha city, Wisconsin",2012,1.0,36.0,105.0,132.0,707.0,2194.0,98.0,15.0,233.8
4137,"Kenosha city, Wisconsin",2013,5.0,25.9,101.6,140.4,560.7,1818.0,72.7,22.9,207.0
4138,"Kenosha city, Wisconsin",2014,5.0,35.0,107.0,141.0,546.9,1768.0,98.0,13.0,215.1
4139,"Kenosha city, Wisconsin",2015,4.0,44.0,122.0,116.0,395.8,1545.0,124.0,10.0,202.4
4140,"Kenosha city, Wisconsin",2016,3.0,26.0,115.1,213.1,393.2,1703.0,94.0,4.0,207.1
4141,"Kenosha city, Wisconsin",2017,5.0,61.2,116.4,219.7,338.1,1397.0,76.3,5.0,223.5
4142,"Kenosha city, Wisconsin",2018,4.0,48.0,80.0,206.1,248.1,1197.0,51.0,3.0,181.0
4143,"Kenosha city, Wisconsin",2019,5.0,57.9,52.9,194.5,187.5,1219.0,171.6,7.0,186.6
4144,"Kenosha city, Wisconsin",2020,7.0,37.0,83.0,264.0,214.0,1004.0,225.0,35.0,194.4
4145,"Erie city, Pennsylvania",2007,2.9,73.7,259.3,197.4,816.2,2025.0,171.9,43.2,334.0
4146,"Erie city, Pennsylvania",2008,6.7,84.7,305.2,225.3,1069.0,2195.0,156.9,46.2,393.1
4147,"Erie city, Pennsylvania",2009,3.9,79.9,116.5,254.2,975.6,1785.0,146.4,19.3,308.8
4148,"Erie city, Pennsylvania",2010,10.8,76.6,170.0,224.0,1087.0,2206.0,136.6,45.2,353.9
4149,"Erie city, Pennsylvania",2011,5.9,75.4,146.9,193.9,1208.0,2354.0,98.9,31.3,341.5
4150,"Erie city, Pennsylvania",2012,7.8,62.8,168.7,209.9,1074.0,2266.0,102.0,26.5,332.5
4151,"Erie city, Pennsylvania",2013,3.0,59.5,173.6,217.2,1009.0,2076.0,97.2,23.8,310.5
4152,"Erie city, Pennsylvania",2014,10.0,51.8,95.6,247.0,768.9,1787.0,73.7,38.8,270.6
4153,"Erie city, Pennsylvania",2015,9.1,56.6,123.4,245.7,672.5,1738.0,116.3,31.3,275.6
4154,"Erie city, Pennsylvania",2016,10.1,46.5,116.1,183.8,572.6,1623.0,105.0,29.3,242.4
