Name,total_population,Median_age,Median_age_Male,Median_age_Female,White_alone,Black_or_African_American alone,Total:_American_Indian_and_Alaska_Native alone,Total:_Asian_alone,Hawaiian_and_Pacific,Other_race,Tenure_units,Owner occupied,Renter occupied,Median_household_income,Income_below_poverty_level:,Income_below_poverty_level_Family_households:,Income_below_poverty_level_Family_households_Married,Income_below_poverty_level_Nonfamily_households:,Income_above_poverty_level:,Income_at_or_above_poverty_level_Family households:,Income_at_or_above_poverty_level_Family_households_Married,Income_at_or_above_poverty_level_Nonfamily_households:,Employment_status,In_labor_force:,Civilian_employed,Civilian_unemployed,Armed_Forces,Not_in_labor_force,Educational_attainment,No_schooling_complete,Regular_high_school_diploma,_GED_or_alternative_credential,Some_college_less_than_1_year,Some_college_1_or_more_years_no_degree,Associates_degree,Bachelor's_degree,Master's_degree,Professional_school_degree,Household_type,Family_households:,Family_households:_Married-couple_family,male_housholder_no_spouse,female_housholder_no_spouse,Nonfamily_households:,Median_gross_rent,State,Place,Year
813,"Aurora city, Colorado",373487,35.2,33.8,36.7,226683.0,65757.0,4230.0,23272.0,1399.0,29115.0,133217,79535,53682,63128,12146.0,6265.0,2476.0,5881.0,121071.0,81093.0,56597.0,39978.0,293565,210532,202045,8487,1222,81811,249913.0,6049.0,59275.0,10657.0,14527.0,36611.0,23373.0,48253.0,18774.0,3478.0,133217,87358,59073,8277,20008,45859,1343,8,4000,2018
814,"Boulder city, Colorado",107355,29.3,28.7,29.8,92242.0,938.0,193.0,6202.0,51.0,2972.0,43328,20915,22413,62207,8981.0,1310.0,680.0,7671.0,34347.0,17915.0,15023.0,16432.0,95034,61881,59734,2147,0,33153,,,,,,,,,,,43328,19225,15703,1675,1847,24103,1516,8,7850,2018
816,"Centennial city, Colorado",110822,39.4,37.9,40.7,94183.0,3535.0,431.0,6664.0,87.0,1179.0,38549,32391,6158,110443,1045.0,587.0,282.0,458.0,37504.0,28317.0,24656.0,9187.0,87438,61739,60091,1648,55,25644,75835.0,148.0,9138.0,1901.0,2959.0,10035.0,6051.0,26398.0,13414.0,2498.0,38549,28904,24938,1715,2251,9645,1664,8,12815,2018
817,"Colorado Springs city, Colorado",472666,34.6,33.4,36.0,363389.0,32160.0,3788.0,16843.0,1208.0,23341.0,181745,110081,71664,65331,19739.0,8830.0,3649.0,10909.0,162006.0,106600.0,83657.0,55406.0,372579,242815,232357,10458,10121,119643,312822.0,2516.0,48502.0,11291.0,21837.0,50490.0,33076.0,72577.0,40187.0,6912.0,181745,115430,87306,8661,19463,66315,1156,8,16000,2018
818,"Denver city, Colorado",716492,34.6,34.4,34.8,544519.0,64199.0,6686.0,26827.0,1213.0,43500.0,310324,152878,157446,68377,34341.0,11715.0,3919.0,22626.0,275983.0,133386.0,104141.0,142597.0,590285,434012,418381,15631,923,155350,519579.0,6503.0,63176.0,15542.0,22204.0,62475.0,28713.0,162103.0,70754.0,23399.0,310324,145101,108060,10544,26497,165223,1330,8,20000,2018
819,"Fort Collins city, Colorado",167823,29.2,28.6,30.0,148431.0,2146.0,1185.0,6614.0,214.0,2367.0,65688,33096,32592,65635,9775.0,1924.0,1292.0,7851.0,55913.0,33207.0,26525.0,22706.0,140747,98205,92797,5408,434,42108,99695.0,440.0,9328.0,2628.0,5772.0,13192.0,8688.0,32110.0,15190.0,3230.0,65688,35131,27817,2067,5247,30557,1369,8,27425,2018
820,"Greeley city, Colorado",107345,30.5,30.7,30.4,94570.0,3529.0,652.0,1121.0,1030.0,3793.0,37835,23218,14617,58067,6262.0,3610.0,1890.0,2652.0,31573.0,20587.0,15029.0,10986.0,82208,52568,49986,2582,150,29490,64025.0,1530.0,13492.0,4278.0,6374.0,8797.0,6212.0,10045.0,4853.0,976.0,37835,24197,16919,1692,5586,13638,974,8,32155,2018
821,"Highlands Ranch CDP, Colorado",108257,40.4,40.2,40.5,98361.0,1219.0,203.0,5213.0,0.0,1260.0,38394,30494,7900,124795,697.0,257.0,82.0,440.0,37697.0,29349.0,25806.0,8348.0,83435,61762,59996,1766,0,21673,,,,,,,,,,,38394,29606,25888,1232,2486,8788,2074,8,36410,2018
822,"Lakewood city, Colorado",156779,40.0,39.1,40.6,135426.0,2274.0,1814.0,6542.0,37.0,5596.0,65918,38045,27873,70654,5484.0,2196.0,1083.0,3288.0,60434.0,35859.0,27195.0,24575.0,132987,92001,88995,3006,0,40986,117067.0,1404.0,21428.0,4354.0,6333.0,19799.0,7788.0,29938.0,11851.0,3662.0,65918,38055,28278,3501,6276,27863,1396,8,43000,2018
825,"Pueblo city, Colorado",111751,38.5,37.2,40.0,85916.0,3399.0,4194.0,1053.0,79.0,12235.0,45374,25804,19570,41012,9646.0,5122.0,1508.0,4524.0,35728.0,21970.0,14975.0,13758.0,90044,48271,44360,3911,0,41773,77054.0,890.0,16167.0,5852.0,7017.0,15955.0,8302.0,10073.0,3698.0,697.0,45374,27092,16483,2839,7770,18282,758,8,62000,2018
826,"Thornton city, Colorado",139430,32.9,32.0,33.5,114139.0,2554.0,1515.0,6454.0,101.0,6442.0,46374,33191,13183,74690,3293.0,2082.0,852.0,1211.0,43081.0,31507.0,23645.0,11574.0,103972,76236,73843,2393,38,27698,86993.0,1395.0,18692.0,4875.0,7098.0,10744.0,8491.0,17874.0,7706.0,599.0,46374,33589,24497,3587,5505,12785,1463,8,77290,2018
827,"Westminster city, Colorado",113473,37.7,35.8,39.6,99666.0,2961.0,1288.0,3481.0,52.0,2172.0,46002,28182,17820,71626,2950.0,643.0,87.0,2307.0,43052.0,28573.0,21625.0,14479.0,93700,67607,65692,1915,0,26093,79862.0,1310.0,12902.0,3777.0,6037.0,12749.0,5723.0,20376.0,8849.0,772.0,46002,29216,21712,2807,4697,16786,1442,8,83835,2018
828,"Bridgeport city, Connecticut",144898,33.5,32.3,35.0,49468.0,55260.0,657.0,5603.0,0.0,27855.0,51014,19329,31685,44433,12890.0,6519.0,1725.0,6371.0,38124.0,25905.0,14715.0,12219.0,115361,78243,69038,9205,26,37092,92245.0,1465.0,26437.0,3604.0,4956.0,11350.0,7117.0,10930.0,5010.0,490.0,51014,32424,16440,4359,11625,18590,1160,9,8000,2018
830,"Hartford city, Connecticut",122591,32.8,31.2,35.0,35129.0,46635.0,974.0,2868.0,404.0,27711.0,46072,10742,35330,30444,14810.0,6430.0,1396.0,8380.0,31262.0,19803.0,8848.0,11459.0,95332,54073,49218,4855,147,41112,77664.0,2248.0,22906.0,5354.0,3127.0,11186.0,5812.0,7397.0,3299.0,1132.0,46072,26233,10244,2914,13075,19839,957,9,37000,2018
832,"New Haven city, Connecticut",130407,31.4,29.9,32.4,57087.0,45759.0,812.0,6572.0,0.0,13541.0,50312,13470,36842,41950,13287.0,5945.0,1156.0,7342.0,37025.0,19932.0,10342.0,17093.0,102940,66671,61412,5259,126,36143,81543.0,1101.0,24373.0,2365.0,2617.0,7627.0,2779.0,12228.0,9751.0,3419.0,50312,25877,11498,2740,11639,24435,1191,9,52000,2018
834,"Stamford city, Connecticut",129770,37.7,36.5,38.8,86198.0,13150.0,413.0,11995.0,0.0,13530.0,50847,23678,27169,86993,5917.0,2385.0,978.0,3532.0,44930.0,28962.0,22289.0,15968.0,106924,76862,71928,4934,0,30062,92602.0,1070.0,15779.0,2132.0,4590.0,8067.0,4603.0,25602.0,16536.0,3291.0,50847,31347,23267,2228,5852,19500,1780,9,73000,2018
835,"Waterbury city, Connecticut",108086,34.8,32.9,38.7,65751.0,23701.0,586.0,2261.0,0.0,11584.0,42894,17275,25619,41256,8134.0,3989.0,1101.0,4145.0,34760.0,19727.0,11758.0,15033.0,84874,54534,49185,5349,0,30340,70922.0,1232.0,24971.0,3304.0,4600.0,10949.0,4465.0,7049.0,3447.0,593.0,42894,23716,12859,1881,8976,19178,953,9,80000,2018
837,"Washington city, District of Columbia",702455,33.9,33.8,34.0,296747.0,319777.0,1932.0,27538.0,397.0,30897.0,287476,121540,165936,85203,43333.0,13761.0,1755.0,29572.0,244143.0,107768.0,71254.0,136375.0,586358,412057,380983,31074,2511,171790,500176.0,4994.0,67855.0,15045.0,17992.0,43538.0,13948.0,129782.0,109855.0,42734.0,287476,121529,73009,10168,38352,165947,1516,11,50000,2018
841,"Brandon CDP, Florida",119778,36.5,36.3,37.0,82700.0,19764.0,398.0,8322.0,0.0,3942.0,45178,23744,21434,61372,4738.0,2270.0,578.0,2468.0,40440.0,27012.0,19816.0,13428.0,98544,63520,59985,3535,174,34850,83096.0,519.0,20307.0,3508.0,5328.0,10706.0,8978.0,19166.0,6393.0,1139.0,45178,29282,20394,2302,6586,15896,1325,12,8150,2018
842,"Cape Coral city, Florida",189342,48.9,47.9,49.8,170640.0,10826.0,0.0,3854.0,23.0,1829.0,69803,53585,16218,60197,6997.0,3180.0,1975.0,3817.0,62806.0,45338.0,38740.0,17468.0,162295,91634,88343,3291,83,70578,145427.0,1171.0,48417.0,6089.0,10569.0,16436.0,16252.0,25514.0,7925.0,1370.0,69803,48518,40715,2683,5120,21285,1308,12,10275,2018
843,"Clearwater city, Florida",116484,44.2,42.1,47.0,88067.0,16964.0,151.0,2815.0,106.0,3464.0,48704,27580,21124,45764,8339.0,3387.0,874.0,4952.0,40365.0,21664.0,16252.0,18701.0,96619,58660,55475,3185,146,37813,88118.0,625.0,22450.0,2913.0,6942.0,14004.0,7753.0,16159.0,7590.0,1917.0,48704,25051,17126,1980,5945,23653,1060,12,12875,2018
844,"Coral Springs city, Florida",133493,37.8,37.3,38.1,89008.0,30399.0,10.0,7359.0,154.0,2838.0,42371,25131,17240,75479,3527.0,1637.0,519.0,1890.0,38844.0,30022.0,22173.0,8822.0,103505,71874,67683,4191,0,31631,89460.0,1456.0,16735.0,3307.0,5175.0,12931.0,9458.0,23957.0,8122.0,2225.0,42371,31659,22692,3186,5781,10712,1530,12,14400,2018
845,"Davie town, Florida",106565,36.3,36.1,36.7,80700.0,6403.0,143.0,4840.0,0.0,9815.0,35841,23414,12427,75202,4701.0,2583.0,853.0,2118.0,31140.0,23097.0,16819.0,8043.0,87160,61044,59657,1387,58,26058,73893.0,728.0,16461.0,1685.0,4118.0,9643.0,5953.0,16701.0,8283.0,3089.0,35841,25680,17672,2800,5208,10161,1444,12,16475,2018
850,"Fort Lauderdale city, Florida",182611,45.7,45.9,45.6,111851.0,57816.0,772.0,3279.0,453.0,4729.0,75144,41878,33266,59290,10241.0,5107.0,1501.0,5134.0,64903.0,33728.0,23995.0,31175.0,158415,98598,91333,7265,95,59722,141771.0,1369.0,29359.0,3727.0,6118.0,18108.0,12659.0,31457.0,15275.0,4953.0,75144,38835,25496,3883,9456,36309,1234,12,24000,2018
852,"Gainesville city, Florida",133851,25.8,25.9,25.7,84163.0,32560.0,558.0,9217.0,172.0,1427.0,45354,18707,26647,38559,12608.0,2121.0,354.0,10487.0,32746.0,16438.0,11255.0,16308.0,115692,69254,65272,3982,103,46335,72003.0,2562.0,11403.0,1962.0,3765.0,8944.0,7633.0,18395.0,9080.0,1931.0,45354,18559,11609,2015,4935,26795,984,12,25175,2018
853,"Hialeah city, Florida",238950,44.6,42.6,46.0,219812.0,4524.0,52.0,1662.0,0.0,11386.0,72672,34405,38267,38252,15328.0,8792.0,3372.0,6536.0,57344.0,46760.0,29018.0,10584.0,204693,129109,123454,5655,0,75584,178487.0,12136.0,49578.0,4726.0,7319.0,14636.0,14639.0,22291.0,7281.0,1702.0,72672,55552,32390,6920,16242,17120,1197,12,30000,2018
854,"Hollywood city, Florida",154813,40.7,39.6,42.3,100042.0,31982.0,760.0,4908.0,0.0,10105.0,56930,31360,25570,52288,5300.0,2795.0,1195.0,2505.0,51630.0,33225.0,21763.0,18405.0,127409,86266,80374,5892,0,41143,110712.0,2298.0,28452.0,3256.0,4216.0,18668.0,10277.0,18511.0,9124.0,3163.0,56930,36020,22958,3912,9150,20910,1178,12,32000,2018
856,"Jacksonville city, Florida",903896,36.0,34.8,37.3,524891.0,277151.0,3195.0,43394.0,409.0,21564.0,345865,187001,158864,54269,46609.0,25602.0,7769.0,21007.0,299256.0,192074.0,129420.0,107182.0,719257,462897,436102,26795,11433,244927,615715.0,8487.0,155344.0,24391.0,49923.0,83622.0,60178.0,113392.0,45979.0,13519.0,345865,217676,137189,20591,59896,128189,1074,12,35000,2018
860,"Lakeland city, Florida",110494,40.7,37.5,42.5,78754.0,25220.0,387.0,1894.0,0.0,1798.0,41884,22435,19449,46593,6756.0,3380.0,1467.0,3376.0,35128.0,21643.0,14991.0,13485.0,90960,52331,49945,2386,271,38358,77243.0,1152.0,23780.0,3545.0,4635.0,9955.0,6542.0,13503.0,4788.0,848.0,41884,25023,16458,2241,6324,16861,971,12,38250,2018
863,"Lehigh Acres CDP, Florida",135272,34.0,33.3,34.6,97207.0,27830.0,177.0,942.0,71.0,6386.0,36649,24420,12229,47348,6293.0,4843.0,2007.0,1450.0,30356.0,22962.0,15681.0,7394.0,102210,68189,64818,3371,110,33911,85719.0,1376.0,25216.0,5748.0,6150.0,12617.0,6263.0,10111.0,2514.0,656.0,36649,27805,17688,2667,7450,8844,1142,12,39925,2018
865,"Miami city, Florida",470911,40.5,38.5,42.7,358137.0,71830.0,103.0,6753.0,0.0,26079.0,182631,55905,126726,41818,43472.0,18278.0,7258.0,25194.0,139159.0,81139.0,49449.0,58020.0,395662,246583,235956,10627,151,148928,356950.0,12109.0,86093.0,7762.0,10435.0,36647.0,26868.0,64173.0,29104.0,15097.0,182631,99417,56707,12989,29721,83214,1193,12,45000,2018
867,"Miami Gardens city, Florida",113085,36.1,35.0,36.9,24466.0,84497.0,0.0,705.0,0.0,1879.0,30797,19499,11298,46274,6212.0,4759.0,1660.0,1453.0,24585.0,19619.0,9471.0,4966.0,89395,51677,48148,3529,0,37718,74786.0,2913.0,28342.0,2568.0,3784.0,8662.0,5534.0,8416.0,3096.0,628.0,30797,24378,11131,3206,10041,6419,1307,12,45060,2018
868,"Miramar city, Florida",140827,35.5,32.4,37.3,52305.0,69664.0,314.0,11601.0,47.0,2873.0,38080,26662,11418,68293,2987.0,1762.0,496.0,1225.0,35093.0,28643.0,18198.0,6450.0,108124,73851,71451,2400,0,34273,93265.0,1603.0,27264.0,2030.0,11356.0,13832.0,7938.0,11815.0,6569.0,1593.0,38080,30405,18694,3355,8356,7675,1498,12,45975,2018
870,"Orlando city, Florida",285705,33.9,33.9,33.9,167127.0,74899.0,377.0,10297.0,145.0,21198.0,114176,41860,72316,51820,17010.0,7866.0,2682.0,9144.0,97166.0,52447.0,35276.0,44719.0,234725,168381,160474,7907,317,66027,205989.0,2648.0,42338.0,5058.0,8538.0,24946.0,23314.0,51956.0,17594.0,7398.0,114176,60313,37958,4971,17384,53863,1187,12,53000,2018
871,"Palm Bay city, Florida",114190,44.6,46.4,41.5,83716.0,17650.0,256.0,2684.0,0.0,1568.0,39676,32042,7634,45858,5537.0,3216.0,1725.0,2321.0,34139.0,22562.0,17373.0,11577.0,94585,50495,47684,2811,0,44090,82276.0,1087.0,24872.0,4009.0,5886.0,12783.0,8007.0,13363.0,2937.0,442.0,39676,25778,19098,2208,4472,13898,994,12,54000,2018
874,"Pembroke Pines city, Florida",172387,41.0,39.0,43.0,106193.0,39495.0,1551.0,9891.0,249.0,9745.0,56934,40807,16127,60825,10521.0,4027.0,2660.0,6494.0,46413.0,35580.0,27669.0,10833.0,140917,84899,79392,5507,68,55950,118709.0,2088.0,31820.0,4313.0,11302.0,14428.0,13070.0,22665.0,9725.0,3572.0,56934,39607,30329,1821,7457,17327,1529,12,55775,2018
878,"Pompano Beach city, Florida",111930,44.7,43.1,45.5,64154.0,41216.0,203.0,1511.0,36.0,2059.0,41116,21953,19163,52177,6668.0,3356.0,1502.0,3312.0,34448.0,19337.0,13115.0,15111.0,95067,56277,53390,2887,0,38790,85257.0,3125.0,23159.0,3024.0,5107.0,10569.0,6060.0,12690.0,6199.0,1751.0,41116,22693,14617,2413,5663,18423,1240,12,58050,2018
880,"Port St. Lucie city, Florida",195251,42.3,41.0,44.3,144022.0,37720.0,0.0,3977.0,230.0,2684.0,68178,53071,15107,60813,6118.0,2419.0,967.0,3699.0,62060.0,48820.0,36998.0,13240.0,158967,91688,86971,4717,0,67279,138279.0,2208.0,32655.0,8564.0,12181.0,20796.0,16855.0,20442.0,8597.0,3023.0,68178,51239,37965,2799,10475,16939,1575,12,58715,2018
882,"St. Petersburg city, Florida",265100,41.2,39.3,42.5,178420.0,58822.0,1012.0,13183.0,580.0,3162.0,105616,63073,42543,58057,12166.0,4934.0,1373.0,7232.0,93450.0,49796.0,35327.0,43654.0,222257,143922,137892,6030,706,77629,195197.0,3012.0,42735.0,10043.0,14298.0,24902.0,15479.0,46915.0,17136.0,4877.0,105616,54730,36700,3799,14231,50886,1132,12,63000,2018
883,"Spring Hill CDP, Florida",117519,43.1,42.0,45.3,99768.0,8343.0,598.0,1893.0,0.0,2724.0,43819,32138,11681,49112,6951.0,3627.0,1504.0,3324.0,36868.0,28651.0,21343.0,8217.0,95769,47539,44047,3492,41,48189,85081.0,899.0,23180.0,5035.0,7648.0,14648.0,9581.0,9503.0,3370.0,590.0,43819,32278,22847,3864,5567,11541,1052,12,68350,2018
885,"Tallahassee city, Florida",193550,27.2,26.8,27.6,107239.0,68967.0,523.0,9819.0,97.0,1819.0,75260,30329,44931,42031,17141.0,5004.0,978.0,12137.0,58119.0,29513.0,20684.0,28606.0,162358,108170,99751,8419,123,54065,105919.0,818.0,14361.0,3557.0,6548.0,14613.0,10835.0,25943.0,12681.0,4023.0,75260,34517,21662,3087,9768,40743,971,12,70600,2018
887,"Tampa city, Florida",392905,34.6,33.3,35.9,246391.0,94786.0,1295.0,15046.0,0.0,15455.0,154047,74390,79657,54599,26110.0,11649.0,4309.0,14461.0,127937.0,75291.0,52926.0,52646.0,314824,202902,191406,11496,1850,110072,263973.0,2923.0,57056.0,8736.0,12401.0,29950.0,19664.0,62132.0,25304.0,10571.0,154047,86940,57235,7776,21929,67107,1132,12,71000,2018
894,"West Palm Beach city, Florida",111389,41.6,38.2,44.3,66194.0,36960.0,0.0,2027.0,0.0,2808.0,41161,21042,20119,53046,4875.0,2329.0,732.0,2546.0,36286.0,18742.0,13600.0,17544.0,94087,59502,55524,3978,0,34585,80289.0,1639.0,17686.0,2582.0,4394.0,10798.0,7280.0,16811.0,7098.0,1788.0,41161,21071,14332,2133,4606,20090,1355,12,76600,2018
897,"Athens-Clarke County unified government (balance), Georgia",126000,28.1,26.9,28.7,79583.0,35138.0,311.0,4947.0,166.0,2240.0,49119,21659,27460,42053,12648.0,3506.0,781.0,9142.0,36471.0,22199.0,16242.0,14272.0,107171,62560,59235,3325,164,44447,69839.0,563.0,11280.0,3263.0,4136.0,8403.0,3755.0,15591.0,8747.0,2323.0,49119,25705,17023,2061,6621,23414,843,13,3440,2018
898,"Atlanta city, Georgia",498073,33.2,32.7,34.0,203515.0,253770.0,818.0,20019.0,142.0,6538.0,211819,96030,115789,65345,36418.0,13444.0,3681.0,22974.0,175401.0,76804.0,51358.0,98597.0,414891,272303,256891,15412,259,142329,336499.0,2127.0,58116.0,8702.0,10831.0,35023.0,17241.0,99711.0,52201.0,18581.0,211819,90248,55039,7224,27985,121571,1204,13,4000,2018
899,"Augusta-Richmond County consolidated government (balance), Georgia",196138,34.3,33.3,35.7,70382.0,112032.0,595.0,4377.0,118.0,2687.0,68803,34834,33969,39497,13596.0,5776.0,1705.0,7820.0,55207.0,32546.0,19588.0,22661.0,156635,91168,84373,6795,4670,60797,129200.0,1128.0,31346.0,9478.0,7591.0,20723.0,11816.0,17768.0,7252.0,1873.0,68803,38322,21293,2582,14447,30481,866,13,4204,2018
900,"Columbus city, Georgia",194160,34.2,32.2,36.2,83257.0,91077.0,107.0,4211.0,224.0,3745.0,72862,34996,37866,47288,14748.0,6548.0,2053.0,8200.0,58114.0,36776.0,23436.0,21338.0,150923,83876,75494,8382,5693,61354,126892.0,1271.0,25288.0,9254.0,9900.0,24898.0,10354.0,17557.0,9816.0,2845.0,72862,43324,25489,3402,14433,29538,859,13,19000,2018
902,"Macon-Bibb County, Georgia",153095,36.3,33.7,38.4,61370.0,81723.0,188.0,3249.0,144.0,1858.0,57905,29267,28638,40495,14664.0,6917.0,650.0,7747.0,43241.0,27520.0,18830.0,15721.0,120473,69971,63939,6032,97,50405,99938.0,2383.0,23153.0,5305.0,3873.0,18722.0,8842.0,15259.0,6643.0,2012.0,57905,34437,19480,3635,11322,23468,809,13,49008,2018
904,"Sandy Springs city, Georgia",108798,37.2,34.6,38.9,76021.0,18558.0,189.0,9227.0,267.0,1019.0,47746,23958,23788,75064,2622.0,657.0,497.0,1965.0,45124.0,25099.0,19933.0,20025.0,90008,64926,63542,1384,0,25082,,,,,,,,,,,47746,25756,20430,1056,4270,21990,1330,13,68516,2018
905,"Savannah city, Georgia",145852,32.5,31.5,33.6,60547.0,73788.0,355.0,4070.0,742.0,2424.0,51118,23622,27496,44723,9737.0,4125.0,844.0,5612.0,41381.0,24017.0,14760.0,17364.0,115844,72653,66619,6034,1388,41803,92774.0,652.0,21956.0,5381.0,5679.0,17393.0,4992.0,15454.0,9041.0,1193.0,51118,28142,15604,3151,9387,22976,1003,13,69000,2018
908,"Urban Honolulu CDP, Hawaii",347403,41.3,39.4,43.4,58248.0,6836.0,324.0,181174.0,27090.0,3252.0,125103,55557,69546,71247,12850.0,4735.0,1881.0,8115.0,112253.0,69540.0,52593.0,42713.0,291508,183645,176168,7477,7364,100499,255138.0,6454.0,55801.0,4670.0,12966.0,30142.0,28516.0,59390.0,21626.0,7852.0,125103,74275,54474,5354,14447,50828,1472,15,71550,2018
909,"Boise City city, Idaho",228807,37.9,36.9,39.0,201557.0,6267.0,1198.0,8698.0,421.0,4181.0,97101,60045,37056,56681,12107.0,3921.0,1928.0,8186.0,84994.0,50180.0,41136.0,34814.0,188722,125154,120973,4181,600,62968,159616.0,837.0,27823.0,8694.0,10593.0,23581.0,15021.0,45519.0,16674.0,3731.0,97101,54101,43064,2598,8439,43000,941,16,8830,2018
910,"Meridian city, Idaho",106794,35.1,34.1,36.3,95137.0,227.0,350.0,4297.0,460.0,1897.0,35855,26649,9206,77359,2502.0,984.0,240.0,1518.0,33353.0,25231.0,21301.0,8122.0,79264,57558,54915,2643,69,21637,,,,,,,,,,,35855,26215,21541,1282,3392,9640,1182,16,52120,2018
913,"Aurora city, Illinois",206389,34.5,32.5,36.1,133728.0,19436.0,1665.0,17960.0,126.0,24541.0,65784,42145,23639,69463,7154.0,4626.0,1862.0,2528.0,58630.0,44537.0,33713.0,14093.0,154409,112886,107574,5312,74,41449,126595.0,3206.0,25956.0,5456.0,8832.0,14735.0,7853.0,21919.0,11999.0,2159.0,65784,49163,35575,4456,9132,16621,1287,17,3012,2018
917,"Chicago city, Illinois",2705988,34.9,34.1,35.7,1389965.0,797489.0,7237.0,181679.0,501.0,248437.0,1077886,492641,585245,57238,178652.0,78434.0,22252.0,100218.0,899234.0,490540.0,324357.0,408694.0,2215495,1490953,1369653,121300,156,724386,1890710.0,37462.0,391547.0,55462.0,82151.0,244622.0,104920.0,434378.0,213862.0,63078.0,1077886,568974,346609,55416,166949,508912,1100,17,14000,2018
920,"Elgin city, Illinois",110893,35.9,35.6,36.5,73607.0,7351.0,50.0,6243.0,0.0,20573.0,38244,25814,12430,67042,3878.0,2552.0,620.0,1326.0,34366.0,25398.0,17926.0,8968.0,86906,58151,55101,3050,0,28755,72775.0,2022.0,15187.0,2646.0,5066.0,10785.0,6040.0,10857.0,5278.0,492.0,38244,27950,18546,2320,7084,10294,976,17,23074,2018
922,"Joliet city, Illinois",149356,32.9,31.9,34.1,99248.0,27096.0,856.0,2648.0,127.0,12642.0,46775,31017,15758,75818,5459.0,2983.0,636.0,2476.0,41316.0,31583.0,21212.0,9733.0,111685,81257,75999,5258,49,30379,92616.0,1787.0,22291.0,5546.0,6612.0,16089.0,7008.0,14675.0,4471.0,302.0,46775,34566,21848,4370,8348,12209,1038,17,38570,2018
923,"Naperville city, Illinois",147823,38.7,37.3,40.3,107198.0,6571.0,196.0,27826.0,68.0,1596.0,51766,39960,11806,123936,2475.0,1132.0,485.0,1343.0,49291.0,39365.0,34177.0,9926.0,115165,78204,74966,3238,0,36961,97069.0,980.0,7680.0,1485.0,3699.0,8327.0,7223.0,39040.0,20268.0,3349.0,51766,40497,34662,1426,4409,11269,1463,17,51622,2018
925,"Peoria city, Illinois",115720,35.2,34.4,35.9,70808.0,29876.0,511.0,7476.0,0.0,1665.0,45533,24401,21132,56454,8618.0,3363.0,548.0,5255.0,36915.0,22414.0,16559.0,14501.0,90091,55648,52124,3524,46,34397,74846.0,727.0,15478.0,2224.0,5949.0,10821.0,6919.0,16598.0,6643.0,1731.0,45533,25777,17107,1521,7149,19756,826,17,59000,2018
926,"Rockford city, Illinois",147676,37.9,37.0,39.0,101802.0,31980.0,216.0,5570.0,0.0,2014.0,60696,33352,27344,42489,11850.0,6785.0,1512.0,5065.0,48846.0,30417.0,21934.0,18429.0,115830,72520,66646,5874,0,43310,99617.0,1056.0,25567.0,7593.0,10021.0,14174.0,7902.0,12409.0,6876.0,1234.0,60696,37202,23446,3309,10447,23494,755,17,65000,2018
929,"Springfield city, Illinois",114512,39.0,36.2,42.1,82517.0,23521.0,553.0,3911.0,0.0,542.0,49689,29782,19907,51142,8677.0,3747.0,360.0,4930.0,41012.0,24323.0,17048.0,16689.0,92856,58860,54462,4398,94,33902,78831.0,347.0,18202.0,3451.0,7227.0,9470.0,6235.0,16033.0,7371.0,2721.0,49689,28070,17408,2162,8500,21619,810,17,72000,2018
933,"Evansville city, Indiana",117967,36.9,34.1,40.0,92986.0,17983.0,156.0,1382.0,0.0,2118.0,50976,27451,23525,40899,10068.0,3548.0,983.0,6520.0,40908.0,23345.0,16446.0,17563.0,96051,60633,55789,4844,0,35418,81795.0,236.0,25592.0,5140.0,5213.0,10079.0,7697.0,12277.0,3521.0,1129.0,50976,26893,17429,2408,7056,24083,764,18,22000,2018
935,"Fort Wayne city, Indiana",264170,34.1,32.6,35.8,185587.0,41659.0,574.0,13661.0,432.0,8873.0,105457,65702,39755,48658,14515.0,8151.0,2001.0,6364.0,90942.0,57746.0,41745.0,33196.0,204626,137173,129872,7301,0,67453,170791.0,2530.0,41091.0,7090.0,13445.0,22612.0,18095.0,30804.0,11464.0,2860.0,105457,65897,43746,5386,16765,39560,758,18,25000,2018
938,"Indianapolis city (balance), Indiana",864131,34.3,33.0,35.3,511051.0,254710.0,1966.0,32312.0,534.0,36644.0,339536,179724,159812,47678,50578.0,22312.0,5797.0,28266.0,288958.0,163037.0,111169.0,125921.0,674087,449553,422907,26646,735,223799,570145.0,10267.0,133871.0,23972.0,37056.0,72718.0,43013.0,119101.0,44041.0,10862.0,339536,185349,116966,16257,52126,154187,881,18,36003,2018
942,"South Bend city, Indiana",103869,32.8,32.9,32.7,63862.0,27568.0,398.0,1870.0,38.0,5735.0,40315,23355,16960,40532,7654.0,3656.0,1155.0,3998.0,32661.0,19818.0,13176.0,12843.0,76577,50022,48308,1714,44,26511,63957.0,1127.0,15764.0,3740.0,4110.0,8346.0,5545.0,9972.0,5162.0,1155.0,40315,23474,14331,2486,6657,16841,790,18,71000,2018
945,"Cedar Rapids city, Iowa",133169,36.2,34.8,37.6,108489.0,13243.0,305.0,4973.0,586.0,995.0,54234,37762,16472,59603,6266.0,2354.0,394.0,3912.0,47968.0,28219.0,21298.0,19749.0,107257,74373,72354,2019,104,32780,89692.0,1185.0,19720.0,3932.0,6540.0,13806.0,10989.0,20308.0,5778.0,1089.0,54234,30573,21692,3225,5656,23661,743,19,12000,2018
